team,year,opponent,date,outcome,score,score_for,score_against,score_diff,total_points,win,margin_type,win_flag
pomona-pitzer,2019,whittier,,W,7-1,7.0,1.0,6.0,8.0,True,blowout,1
pomona-pitzer,2019,whittier,,W,2-0,2.0,0.0,2.0,2.0,True,close,1
pomona-pitzer,2019,linfield,,W,7-3,7.0,3.0,4.0,10.0,True,moderate,1
pomona-pitzer,2019,linfield,,T,7-7,7.0,7.0,0.0,14.0,False,close,0
pomona-pitzer,2019,occidental,2019-02-23 12:00:00,W,9-0,9.0,0.0,9.0,9.0,True,blowout,1
pomona-pitzer,2019,occidental,2019-02-23 14:00:00,W,9-0,9.0,0.0,9.0,9.0,True,blowout,1
pomona-pitzer,2019,claremont-mudd-scripps,2019-03-01 12:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
pomona-pitzer,2019,claremont-mudd-scripps,2019-03-01 14:00:00,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
pomona-pitzer,2019,hiram,2019-03-08 13:00:00,W,8-1,8.0,1.0,7.0,9.0,True,blowout,1
pomona-pitzer,2019,hiram,2019-03-08 15:00:00,W,6-3,6.0,3.0,3.0,9.0,True,moderate,1
pomona-pitzer,2019,redlands,2019-03-09 12:00:00,W,13-5,13.0,5.0,8.0,18.0,True,blowout,1
pomona-pitzer,2019,redlands,2019-03-09 14:00:00,W,6-5,6.0,5.0,1.0,11.0,True,close,1
pomona-pitzer,2019,alfred,2019-03-15 13:00:00,W,2-0,2.0,0.0,2.0,2.0,True,close,1
pomona-pitzer,2019,alfred,2019-03-15 15:00:00,W,6-0,6.0,0.0,6.0,6.0,True,blowout,1
pomona-pitzer,2019,chapman,2019-03-16 12:00:00,W,6-5,6.0,5.0,1.0,11.0,True,close,1
pomona-pitzer,2019,chapman,2019-03-16 14:00:00,L,2-6,2.0,6.0,-4.0,8.0,False,moderate,0
pomona-pitzer,2019,denison,2019-03-18 12:00:00,W,9-5,9.0,5.0,4.0,14.0,True,moderate,1
pomona-pitzer,2019,denison,2019-03-18 14:00:00,L,3-9,3.0,9.0,-6.0,12.0,False,blowout,0
pomona-pitzer,2019,la-verne,2019-03-23 12:00:00,W,6-0,6.0,0.0,6.0,6.0,True,blowout,1
pomona-pitzer,2019,la-verne,2019-03-23 14:00:00,L,1-8,1.0,8.0,-7.0,9.0,False,blowout,0
pomona-pitzer,2019,williams,,L,5-6,5.0,6.0,-1.0,11.0,False,close,0
pomona-pitzer,2019,williams,,L,4-9,4.0,9.0,-5.0,13.0,False,blowout,0
pomona-pitzer,2019,california-lutheran,2019-03-29 12:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
pomona-pitzer,2019,california-lutheran,2019-03-29 14:00:00,W,14-5,14.0,5.0,9.0,19.0,True,blowout,1
pomona-pitzer,2019,whittier,2019-03-30 12:00:00,W,8-7,8.0,7.0,1.0,15.0,True,close,1
pomona-pitzer,2019,whittier,2019-03-30 14:00:00,W,5-1,5.0,1.0,4.0,6.0,True,moderate,1
pomona-pitzer,2019,occidental,2019-04-06 12:00:00,W,11-0,11.0,0.0,11.0,11.0,True,blowout,1
pomona-pitzer,2019,occidental,2019-04-06 14:00:00,W,12-6,12.0,6.0,6.0,18.0,True,blowout,1
pomona-pitzer,2019,claremont-mudd-scripps,2019-04-12 14:00:00,W,4-3,4.0,3.0,1.0,7.0,True,close,1
pomona-pitzer,2019,claremont-mudd-scripps,2019-04-12 16:00:00,L,1-2,1.0,2.0,-1.0,3.0,False,close,0
pomona-pitzer,2019,redlands,2019-04-13 12:00:00,W,11-8,11.0,8.0,3.0,19.0,True,moderate,1
pomona-pitzer,2019,redlands,2019-04-13 14:00:00,W,7-3,7.0,3.0,4.0,10.0,True,moderate,1
pomona-pitzer,2019,chapman,2019-04-20 12:00:00,W,10-9,10.0,9.0,1.0,19.0,True,close,1
pomona-pitzer,2019,chapman,2019-04-20 14:00:00,W,15-6,15.0,6.0,9.0,21.0,True,blowout,1
pomona-pitzer,2019,california-lutheran,2019-04-26 14:00:00,W,11-1,11.0,1.0,10.0,12.0,True,blowout,1
pomona-pitzer,2019,california-lutheran,2019-04-26 16:00:00,L,6-7,6.0,7.0,-1.0,13.0,False,close,0
pomona-pitzer,2019,la-verne,2019-04-27 12:00:00,W,1-0,1.0,0.0,1.0,1.0,True,close,1
pomona-pitzer,2019,la-verne,2019-04-27 14:00:00,L,2-10,2.0,10.0,-8.0,12.0,False,blowout,0
pomona-pitzer,2019,chapman,,W,6-2,6.0,2.0,4.0,8.0,True,moderate,1
pomona-pitzer,2019,whittier,,W,6-5,6.0,5.0,1.0,11.0,True,close,1
pomona-pitzer,2019,whittier,2019-05-05 12:00:00,L,3-5,3.0,5.0,-2.0,8.0,False,close,0
pomona-pitzer,2019,whittier,2019-05-05 15:00:00,L,3-4,3.0,4.0,-1.0,7.0,False,close,0
pomona-pitzer,2020,puget sound,,W,8-4,8.0,4.0,4.0,12.0,True,moderate,1
pomona-pitzer,2020,puget sound,,,,,,,,False,,0
pomona-pitzer,2020,whitworth,2020-02-08 12:00:00,W,6-5,6.0,5.0,1.0,11.0,True,close,1
pomona-pitzer,2020,whitworth,2020-02-08 14:00:00,L,4-12,4.0,12.0,-8.0,16.0,False,blowout,0
pomona-pitzer,2020,alumni game,2020-02-15 14:00:00,,,,,,,False,,0
pomona-pitzer,2020,vanguard,2020-02-23 13:00:00,L,0-6,0.0,6.0,-6.0,6.0,False,blowout,0
pomona-pitzer,2020,vanguard,2020-02-23 15:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
pomona-pitzer,2020,california-lutheran,2020-02-28 13:00:00,W,18-6,18.0,6.0,12.0,24.0,True,blowout,1
pomona-pitzer,2020,california-lutheran,2020-02-29 12:00:00,L,3-5,3.0,5.0,-2.0,8.0,False,close,0
pomona-pitzer,2020,california-lutheran,2020-02-29 14:00:00,W,14-4,14.0,4.0,10.0,18.0,True,blowout,1
pomona-pitzer,2020,redlands,2020-03-06 13:00:00,L,2-5,2.0,5.0,-3.0,7.0,False,moderate,0
pomona-pitzer,2020,redlands,2020-03-07 12:00:00,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
pomona-pitzer,2020,redlands,,L,7-9,7.0,9.0,-2.0,16.0,False,close,0
pomona-pitzer,2020,va wesleyan,2020-03-17 11:00:00,,,,,,,False,,0
pomona-pitzer,2020,babson,2020-03-18 12:00:00,,,,,,,False,,0
pomona-pitzer,2020,denison,2020-03-20 14:00:00,,,,,,,False,,0
pomona-pitzer,2020,depauw,,,,,,,,False,,0
pomona-pitzer,2020,la-verne,2020-03-27 15:00:00,,,,,,,False,,0
pomona-pitzer,2020,la-verne,2020-03-28 12:00:00,,,,,,,False,,0
pomona-pitzer,2020,la-verne,2020-03-28 14:00:00,,,,,,,False,,0
pomona-pitzer,2020,claremont-mudd-scripps,2020-04-03 14:00:00,,,,,,,False,,0
pomona-pitzer,2020,claremont-mudd-scripps,2020-04-04 12:00:00,,,,,,,False,,0
pomona-pitzer,2020,claremont-mudd-scripps,2020-04-04 14:00:00,,,,,,,False,,0
pomona-pitzer,2020,occidental,2020-04-10 14:00:00,,,,,,,False,,0
pomona-pitzer,2020,occidental,2020-04-11 12:00:00,,,,,,,False,,0
pomona-pitzer,2020,occidental,2020-04-11 14:00:00,,,,,,,False,,0
pomona-pitzer,2020,whittier,2020-04-17 14:00:00,,,,,,,False,,0
pomona-pitzer,2020,whittier,2020-04-18 12:00:00,,,,,,,False,,0
pomona-pitzer,2020,whittier,2020-04-18 14:00:00,,,,,,,False,,0
pomona-pitzer,2020,chapman,2020-04-24 14:00:00,,,,,,,False,,0
pomona-pitzer,2020,chapman,2020-04-25 12:00:00,,,,,,,False,,0
pomona-pitzer,2020,chapman,2020-04-25 14:00:00,,,,,,,False,,0
pomona-pitzer,2020,sciac tournament,,,,,,,,False,,0
pomona-pitzer,2021,alumni game,,,,,,,,False,,0
pomona-pitzer,2021,claremont-mudd-scripps,,L,1-4,1.0,4.0,-3.0,5.0,False,moderate,0
pomona-pitzer,2021,claremont-mudd-scripps,,W,4-3,4.0,3.0,1.0,7.0,True,close,1
pomona-pitzer,2021,claremont-mudd-scripps,,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
pomona-pitzer,2021,lewis clark,,L,5-7,5.0,7.0,-2.0,12.0,False,close,0
pomona-pitzer,2021,lewis clark,,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
pomona-pitzer,2021,linfield,,L,1-11,1.0,11.0,-10.0,12.0,False,blowout,0
pomona-pitzer,2021,linfield,,L,3-11,3.0,11.0,-8.0,14.0,False,blowout,0
pomona-pitzer,2021,saint marys of minnesota,,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
pomona-pitzer,2021,of saint benedict,,L,6-9,6.0,9.0,-3.0,15.0,False,moderate,0
pomona-pitzer,2021,east texas baptist,,L,3-7,3.0,7.0,-4.0,10.0,False,moderate,0
pomona-pitzer,2021,of mount union,,W,11-5,11.0,5.0,6.0,16.0,True,blowout,1
pomona-pitzer,2021,denison,,L,1-9,1.0,9.0,-8.0,10.0,False,blowout,0
pomona-pitzer,2021,pfeiffer,,L,2-7,2.0,7.0,-5.0,9.0,False,blowout,0
pomona-pitzer,2021,pacific lutheran,,L,2-6,2.0,6.0,-4.0,8.0,False,moderate,0
pomona-pitzer,2021,pacific lutheran,,L,4-8,4.0,8.0,-4.0,12.0,False,moderate,0
pomona-pitzer,2021,hamline,,W,9-6,9.0,6.0,3.0,15.0,True,moderate,1
pomona-pitzer,2021,hamline,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
pomona-pitzer,2021,redlands,,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
pomona-pitzer,2021,suny oneonta,,W,10-2,10.0,2.0,8.0,12.0,True,blowout,1
pomona-pitzer,2021,suny oneonta,,W,12-0,12.0,0.0,12.0,12.0,True,blowout,1
pomona-pitzer,2021,california-lutheran,,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
pomona-pitzer,2021,california-lutheran,,W,11-1,11.0,1.0,10.0,12.0,True,blowout,1
pomona-pitzer,2021,california-lutheran,,W,9-4,9.0,4.0,5.0,13.0,True,blowout,1
pomona-pitzer,2021,williams,,L,0-9,0.0,9.0,-9.0,9.0,False,blowout,0
pomona-pitzer,2021,williams,,W,1-0,1.0,0.0,1.0,1.0,True,close,1
pomona-pitzer,2021,chapman,,W,2-0,2.0,0.0,2.0,2.0,True,close,1
pomona-pitzer,2021,chapman,,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
pomona-pitzer,2021,chapman,,W,4-2,4.0,2.0,2.0,6.0,True,close,1
pomona-pitzer,2021,whittier,,L,4-12,4.0,12.0,-8.0,16.0,False,blowout,0
pomona-pitzer,2021,whittier,,W,8-7,8.0,7.0,1.0,15.0,True,close,1
pomona-pitzer,2021,whittier,,L,1-4,1.0,4.0,-3.0,5.0,False,moderate,0
pomona-pitzer,2021,occidental,,W,6-0,6.0,0.0,6.0,6.0,True,blowout,1
pomona-pitzer,2021,occidental,,W,2-0,2.0,0.0,2.0,2.0,True,close,1
pomona-pitzer,2021,occidental,,W,7-4,7.0,4.0,3.0,11.0,True,moderate,1
pomona-pitzer,2021,la-verne,,,,,,,,False,,0
pomona-pitzer,2021,la-verne,,,,,,,,False,,0
pomona-pitzer,2021,la-verne,,,,,,,,False,,0
pomona-pitzer,2021,redlands,,,,,,,,False,,0
pomona-pitzer,2021,redlands,,,,,,,,False,,0
pomona-pitzer,2021,redlands,,,,,,,,False,,0
pomona-pitzer,2021,sciac tournament,,,,,,,,False,,0
pomona-pitzer,2021,sciac tournament,,,,,,,,False,,0
pomona-pitzer,2022,pacific,2022-02-12 12:00:00,W,3-1,3.0,1.0,2.0,4.0,True,close,1
pomona-pitzer,2022,pacific,2022-02-12 14:00:00,W,12-4,12.0,4.0,8.0,16.0,True,blowout,1
pomona-pitzer,2022,redlands,2022-02-18 14:00:00,L,3-8,3.0,8.0,-5.0,11.0,False,blowout,0
pomona-pitzer,2022,redlands,2022-02-19 12:00:00,L,4-7,4.0,7.0,-3.0,11.0,False,moderate,0
pomona-pitzer,2022,redlands,2022-02-19 14:00:00,L,1-10,1.0,10.0,-9.0,11.0,False,blowout,0
pomona-pitzer,2022,linfield,2022-02-20 12:00:00,L,1-9,1.0,9.0,-8.0,10.0,False,blowout,0
pomona-pitzer,2022,linfield,2022-02-20 14:00:00,L,5-11,5.0,11.0,-6.0,16.0,False,blowout,0
pomona-pitzer,2022,la-verne,2022-02-25 14:00:00,L,4-8,4.0,8.0,-4.0,12.0,False,moderate,0
pomona-pitzer,2022,la-verne,2022-02-26 12:00:00,W,9-4,9.0,4.0,5.0,13.0,True,blowout,1
pomona-pitzer,2022,la-verne,,L,5-10,5.0,10.0,-5.0,15.0,False,blowout,0
pomona-pitzer,2022,bridgewater,2022-03-01 13:00:00,W,3-0,3.0,0.0,3.0,3.0,True,moderate,1
pomona-pitzer,2022,bridgewater,2022-03-01 15:00:00,L,2-10,2.0,10.0,-8.0,12.0,False,blowout,0
pomona-pitzer,2022,piedmont,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
pomona-pitzer,2022,emory,,W,11-0,11.0,0.0,11.0,11.0,True,blowout,1
pomona-pitzer,2022,va wesleyan,2022-03-05 10:00:00,L,1-5,1.0,5.0,-4.0,6.0,False,moderate,0
pomona-pitzer,2022,berry,2022-03-05 12:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
pomona-pitzer,2022,chris newport,2022-03-06 09:00:00,L,0-11,0.0,11.0,-11.0,11.0,False,blowout,0
pomona-pitzer,2022,coe,2022-03-06 11:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
pomona-pitzer,2022,rochester,2022-03-11 13:00:00,W,4-3,4.0,3.0,1.0,7.0,True,close,1
pomona-pitzer,2022,rochester,2022-03-11 15:00:00,W,5-3,5.0,3.0,2.0,8.0,True,close,1
pomona-pitzer,2022,chapman,2022-03-16 14:00:00,W,9-5,9.0,5.0,4.0,14.0,True,moderate,1
pomona-pitzer,2022,lewis clark,2022-03-25 13:00:00,L,4-9,4.0,9.0,-5.0,13.0,False,blowout,0
pomona-pitzer,2022,lewis clark,2022-03-25 15:00:00,L,2-10,2.0,10.0,-8.0,12.0,False,blowout,0
pomona-pitzer,2022,depauw,2022-03-26 12:00:00,L,1-6,1.0,6.0,-5.0,7.0,False,blowout,0
pomona-pitzer,2022,depauw,2022-03-26 14:00:00,L,1-11,1.0,11.0,-10.0,12.0,False,blowout,0
pomona-pitzer,2022,california-lutheran,2022-04-01 15:00:00,W,13-3,13.0,3.0,10.0,16.0,True,blowout,1
pomona-pitzer,2022,california-lutheran,2022-04-02 12:00:00,W,6-1,6.0,1.0,5.0,7.0,True,blowout,1
pomona-pitzer,2022,california-lutheran,2022-04-02 14:00:00,W,10-4,10.0,4.0,6.0,14.0,True,blowout,1
pomona-pitzer,2022,chapman,2022-04-08 15:00:00,W,11-1,11.0,1.0,10.0,12.0,True,blowout,1
pomona-pitzer,2022,chapman,2022-04-09 12:00:00,L,1-2,1.0,2.0,-1.0,3.0,False,close,0
pomona-pitzer,2022,chapman,2022-04-09 14:00:00,L,0-3,0.0,3.0,-3.0,3.0,False,moderate,0
pomona-pitzer,2022,whittier,2022-04-15 15:00:00,W,1-0,1.0,0.0,1.0,1.0,True,close,1
pomona-pitzer,2022,whittier,2022-04-16 12:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
pomona-pitzer,2022,whittier,2022-04-16 14:00:00,W,10-2,10.0,2.0,8.0,12.0,True,blowout,1
pomona-pitzer,2022,occidental,2022-04-22 15:00:00,W,10-0,10.0,0.0,10.0,10.0,True,blowout,1
pomona-pitzer,2022,occidental,2022-04-23 12:00:00,W,4-2,4.0,2.0,2.0,6.0,True,close,1
pomona-pitzer,2022,occidental,2022-04-23 14:00:00,L,7-8,7.0,8.0,-1.0,15.0,False,close,0
pomona-pitzer,2022,claremont-mudd-scripps,2022-04-29 15:00:00,W,3-2,3.0,2.0,1.0,5.0,True,close,1
pomona-pitzer,2022,claremont-mudd-scripps,2022-04-30 12:00:00,W,10-0,10.0,0.0,10.0,10.0,True,blowout,1
pomona-pitzer,2022,claremont-mudd-scripps,2022-04-30 14:00:00,W,4-3,4.0,3.0,1.0,7.0,True,close,1
pomona-pitzer,2022,redlands,,W,10-0,10.0,0.0,10.0,10.0,True,blowout,1
pomona-pitzer,2022,chapman,,L,4-6,4.0,6.0,-2.0,10.0,False,close,0
pomona-pitzer,2022,redlands,,L,7-8,7.0,8.0,-1.0,15.0,False,close,0
pomona-pitzer,2023,westcliff,2023-02-03 12:00:00,,,,,,,False,,0
pomona-pitzer,2023,westcliff,2023-02-03 14:00:00,,,,,,,False,,0
pomona-pitzer,2023,pacific lutheran,2023-02-10 12:00:00,W,11-10,11.0,10.0,1.0,21.0,True,close,1
pomona-pitzer,2023,pacific lutheran,2023-02-10 14:00:00,L,0-3,0.0,3.0,-3.0,3.0,False,moderate,0
pomona-pitzer,2023,george fox,2023-02-11 12:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
pomona-pitzer,2023,george fox,2023-02-11 14:00:00,W,4-0,4.0,0.0,4.0,4.0,True,moderate,1
pomona-pitzer,2023,linfield,2023-02-17 12:00:00,L,1-6,1.0,6.0,-5.0,7.0,False,blowout,0
pomona-pitzer,2023,linfield,2023-02-17 14:00:00,L,5-11,5.0,11.0,-6.0,16.0,False,blowout,0
pomona-pitzer,2023,whitworth,2023-02-18 12:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
pomona-pitzer,2023,whitworth,2023-02-18 14:00:00,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
pomona-pitzer,2023,brandeis,2023-02-25 12:00:00,,,,,,,False,,0
pomona-pitzer,2023,brandeis,2023-02-25 14:00:00,,,,,,,False,,0
pomona-pitzer,2023,hope intl,2023-03-03 12:00:00,L,1-2,1.0,2.0,-1.0,3.0,False,close,0
pomona-pitzer,2023,hope intl,2023-03-03 14:00:00,W,10-1,10.0,1.0,9.0,11.0,True,blowout,1
pomona-pitzer,2023,wpi,2023-03-08 13:00:00,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
pomona-pitzer,2023,wpi,2023-03-08 15:00:00,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
pomona-pitzer,2023,buena vista,2023-03-09 13:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
pomona-pitzer,2023,buena vista,2023-03-09 15:00:00,W,6-4,6.0,4.0,2.0,10.0,True,close,1
pomona-pitzer,2023,manhattanville,2023-03-10 13:00:00,,,,,,,False,,0
pomona-pitzer,2023,manhattanville,2023-03-10 15:00:00,,,,,,,False,,0
pomona-pitzer,2023,north central,2023-03-16 12:00:00,W,2-0,2.0,0.0,2.0,2.0,True,close,1
pomona-pitzer,2023,la-verne,2023-03-17 15:00:00,L,2-5,2.0,5.0,-3.0,7.0,False,moderate,0
pomona-pitzer,2023,la-verne,2023-03-18 12:00:00,W,14-3,14.0,3.0,11.0,17.0,True,blowout,1
pomona-pitzer,2023,la-verne,2023-03-18 14:00:00,W,7-1,7.0,1.0,6.0,8.0,True,blowout,1
pomona-pitzer,2023,williams,2023-03-24 13:00:00,W,2-0,2.0,0.0,2.0,2.0,True,close,1
pomona-pitzer,2023,williams,2023-03-24 15:00:00,L,0-3,0.0,3.0,-3.0,3.0,False,moderate,0
pomona-pitzer,2023,redlands,2023-03-31 15:00:00,W,6-3,6.0,3.0,3.0,9.0,True,moderate,1
pomona-pitzer,2023,redlands,2023-04-01 12:00:00,L,6-7,6.0,7.0,-1.0,13.0,False,close,0
pomona-pitzer,2023,redlands,2023-04-01 14:00:00,W,4-2,4.0,2.0,2.0,6.0,True,close,1
pomona-pitzer,2023,california-lutheran,2023-04-07 15:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
pomona-pitzer,2023,california-lutheran,2023-04-08 12:00:00,W,5-4,5.0,4.0,1.0,9.0,True,close,1
pomona-pitzer,2023,california-lutheran,2023-04-08 14:00:00,W,2-0,2.0,0.0,2.0,2.0,True,close,1
pomona-pitzer,2023,chapman,2023-04-14 15:00:00,W,3-2,3.0,2.0,1.0,5.0,True,close,1
pomona-pitzer,2023,chapman,2023-04-15 12:00:00,L,1-2,1.0,2.0,-1.0,3.0,False,close,0
pomona-pitzer,2023,chapman,2023-04-15 14:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
pomona-pitzer,2023,whittier,2023-04-21 15:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
pomona-pitzer,2023,whittier,2023-04-22 12:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
pomona-pitzer,2023,whittier,2023-04-22 14:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
pomona-pitzer,2023,occidental,2023-04-28 15:00:00,W,4-2,4.0,2.0,2.0,6.0,True,close,1
pomona-pitzer,2023,occidental,2023-04-29 12:00:00,W,7-1,7.0,1.0,6.0,8.0,True,blowout,1
pomona-pitzer,2023,occidental,2023-04-29 14:00:00,W,10-1,10.0,1.0,9.0,11.0,True,blowout,1
pomona-pitzer,2023,claremont-mudd-scripps,2023-05-05 15:00:00,W,5-1,5.0,1.0,4.0,6.0,True,moderate,1
pomona-pitzer,2023,claremont-mudd-scripps,2023-05-06 12:00:00,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
pomona-pitzer,2023,claremont-mudd-scripps,2023-05-06 15:00:00,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
pomona-pitzer,2023,claremont-mudd-scripps,2023-05-12 13:00:00,W,3-1,3.0,1.0,2.0,4.0,True,close,1
pomona-pitzer,2023,redlands,,L,0-5,0.0,5.0,-5.0,5.0,False,blowout,0
pomona-pitzer,2023,chapman,2023-05-13 16:00:00,L,1-4,1.0,4.0,-3.0,5.0,False,moderate,0
pomona-pitzer,2024,vanguard,,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
pomona-pitzer,2024,vanguard,,L,1-5,1.0,5.0,-4.0,6.0,False,moderate,0
pomona-pitzer,2024,whitworth,,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
pomona-pitzer,2024,whitworth,,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
pomona-pitzer,2024,hope international,,L,5-10,5.0,10.0,-5.0,15.0,False,blowout,0
pomona-pitzer,2024,hope international,,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
pomona-pitzer,2024,whittier,,L,5-8,5.0,8.0,-3.0,13.0,False,moderate,0
pomona-pitzer,2024,baldwin wallace,,L,1-4,1.0,4.0,-3.0,5.0,False,moderate,0
pomona-pitzer,2024,baldwin wallace,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
pomona-pitzer,2024,whittier,,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
pomona-pitzer,2024,whittier,,W,10-3,10.0,3.0,7.0,13.0,True,blowout,1
pomona-pitzer,2024,george fox,,W,5-1,5.0,1.0,4.0,6.0,True,moderate,1
pomona-pitzer,2024,george fox,,W,6-4,6.0,4.0,2.0,10.0,True,close,1
pomona-pitzer,2024,willamette,,W,13-12,13.0,12.0,1.0,25.0,True,close,1
pomona-pitzer,2024,willamette,,L,3-5,3.0,5.0,-2.0,8.0,False,close,0
pomona-pitzer,2024,lewis clark,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
pomona-pitzer,2024,lewis clark,,L,1-5,1.0,5.0,-4.0,6.0,False,moderate,0
pomona-pitzer,2024,redlands,,L,2-11,2.0,11.0,-9.0,13.0,False,blowout,0
pomona-pitzer,2024,redlands,,L,3-6,3.0,6.0,-3.0,9.0,False,moderate,0
pomona-pitzer,2024,redlands,,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
pomona-pitzer,2024,williams,,L,4-7,4.0,7.0,-3.0,11.0,False,moderate,0
pomona-pitzer,2024,williams,,,,,,,,False,,0
pomona-pitzer,2024,oberlin,,W,4-3,4.0,3.0,1.0,7.0,True,close,1
pomona-pitzer,2024,oberlin,,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
pomona-pitzer,2024,chapman,,L,1-6,1.0,6.0,-5.0,7.0,False,blowout,0
pomona-pitzer,2024,chapman,,L,4-12,4.0,12.0,-8.0,16.0,False,blowout,0
pomona-pitzer,2024,chapman,,L,0-1,0.0,1.0,-1.0,1.0,False,close,0
pomona-pitzer,2024,la-verne,,W,11-1,11.0,1.0,10.0,12.0,True,blowout,1
pomona-pitzer,2024,la-verne,,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
pomona-pitzer,2024,la-verne,,W,2-1,2.0,1.0,1.0,3.0,True,close,1
pomona-pitzer,2024,california-lutheran,,W,11-5,11.0,5.0,6.0,16.0,True,blowout,1
pomona-pitzer,2024,california-lutheran,,W,7-3,7.0,3.0,4.0,10.0,True,moderate,1
pomona-pitzer,2024,california-lutheran,,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
pomona-pitzer,2024,claremont-mudd-scripps,,L,4-8,4.0,8.0,-4.0,12.0,False,moderate,0
pomona-pitzer,2024,claremont-mudd-scripps,,L,2-5,2.0,5.0,-3.0,7.0,False,moderate,0
pomona-pitzer,2024,claremont-mudd-scripps,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
pomona-pitzer,2024,occidental,,L,0-1,0.0,1.0,-1.0,1.0,False,close,0
pomona-pitzer,2024,occidental,,W,8-1,8.0,1.0,7.0,9.0,True,blowout,1
pomona-pitzer,2024,occidental,,W,9-3,9.0,3.0,6.0,12.0,True,blowout,1
pomona-pitzer,2025,austin,,W,16-0,16.0,0.0,16.0,16.0,True,blowout,1
pomona-pitzer,2025,austin,,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
pomona-pitzer,2025,redlands,,W,4-2,4.0,2.0,2.0,6.0,True,close,1
pomona-pitzer,2025,redlands,,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
pomona-pitzer,2025,redlands,,L,7-8,7.0,8.0,-1.0,15.0,False,close,0
pomona-pitzer,2025,brandeis,,W,7-4,7.0,4.0,3.0,11.0,True,moderate,1
pomona-pitzer,2025,brandeis,,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
pomona-pitzer,2025,whittier,,W,11-7,11.0,7.0,4.0,18.0,True,moderate,1
pomona-pitzer,2025,whittier,,W,14-11,14.0,11.0,3.0,25.0,True,moderate,1
pomona-pitzer,2025,whittier,,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
pomona-pitzer,2025,manhattanville,,L,1-7,1.0,7.0,-6.0,8.0,False,blowout,0
pomona-pitzer,2025,manhattanville,,W,14-6,14.0,6.0,8.0,20.0,True,blowout,1
pomona-pitzer,2025,haverford,,,,,,,,False,,0
pomona-pitzer,2025,bethel,,L,3-5,3.0,5.0,-2.0,8.0,False,close,0
pomona-pitzer,2025,bethel,,W,3-2,3.0,2.0,1.0,5.0,True,close,1
pomona-pitzer,2025,whitworth,,W,8-2,8.0,2.0,6.0,10.0,True,blowout,1
pomona-pitzer,2025,whitworth,,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
pomona-pitzer,2025,carleton,,L,5-8,5.0,8.0,-3.0,13.0,False,moderate,0
pomona-pitzer,2025,carleton,,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
pomona-pitzer,2025,st olaf,,W,7-0,7.0,0.0,7.0,7.0,True,blowout,1
pomona-pitzer,2025,st olaf,,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
pomona-pitzer,2025,williams,,L,0-3,0.0,3.0,-3.0,3.0,False,moderate,0
pomona-pitzer,2025,williams,,L,3-7,3.0,7.0,-4.0,10.0,False,moderate,0
